customer_id,tenure_months,contract_type,internet_service,payment_method,monthly_charges,total_charges,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,churn,satisfaction_score,account_creation_date,last_activity_date,customer_segment,risk_tier
CUS0006885,83,Month-to-Month,Fiber Optic,Credit Card (Automatic),92.85,7796.53,1,0,0,0,0,1,0,10.0,2018-02-01,2024-12-06,Loyal,High
CUS0006886,90,Month-to-Month,No Internet,Credit Card (Automatic),55.17,4967.47,1,1,0,1,0,0,0,9.3,2017-07-03,2024-12-07,Loyal,Medium
CUS0006887,95,One Year,DSL,Electronic Check,66.65,6361.08,0,1,1,0,0,1,0,9.0,2017-02-01,2024-12-26,Loyal,Medium
CUS0006888,87,Month-to-Month,Fiber Optic,Electronic Check,57.82,5229.39,0,1,1,0,1,1,0,8.6,2017-10-02,2024-12-10,Loyal,High
CUS0006889,73,One Year,Fiber Optic,Mailed Check,90.95,6507.13,0,0,0,0,0,1,0,10.0,2018-12-02,2024-12-22,Loyal,Medium
CUS0006890,93,One Year,Fiber Optic,Credit Card (Automatic),107.43,9504.52,0,1,0,0,1,0,0,10.0,2017-04-03,2024-12-29,Loyal,Medium
CUS0006891,97,Month-to-Month,No Internet,Bank Transfer (Automatic),27.97,2766.17,1,0,1,0,1,1,0,8.4,2016-12-02,2024-12-08,Loyal,Medium
CUS0006892,79,Month-to-Month,DSL,Electronic Check,79.17,6054.92,1,1,0,1,1,0,0,9.0,2018-06-03,2024-12-19,Loyal,Medium
CUS0006893,95,Two Year,Fiber Optic,Credit Card (Automatic),121.68,11159.91,0,1,0,0,0,0,0,9.8,2017-02-01,2024-12-31,Loyal,Medium
CUS0006894,99,Month-to-Month,Fiber Optic,Electronic Check,79.71,8279.92,0,1,0,0,1,0,1,8.9,2016-10-02,2024-12-03,Loyal,High
CUS0006895,85,Two Year,Fiber Optic,Bank Transfer (Automatic),79.28,6581.63,1,1,1,0,1,1,0,10.0,2017-12-02,2024-12-12,Loyal,Low
CUS0006896,84,One Year,No Internet,Credit Card (Automatic),40.78,3324.05,0,1,1,1,1,1,0,9.7,2018-01-02,2024-12-06,Loyal,Low
CUS0006897,90,Month-to-Month,DSL,Bank Transfer (Automatic),42.56,3712.03,0,1,0,0,0,0,0,9.6,2017-07-03,2024-12-11,Loyal,Medium
CUS0006898,96,Month-to-Month,DSL,Mailed Check,58.63,5579.15,0,0,0,0,1,1,0,10.0,2017-01-01,2024-12-14,Loyal,Medium
CUS0006899,91,Month-to-Month,DSL,Electronic Check,65.94,5946.19,1,0,0,0,0,0,1,8.3,2017-06-02,2024-12-29,Loyal,High
CUS0006900,87,Month-to-Month,No Internet,Electronic Check,74.48,6565.62,1,0,0,0,0,1,0,7.8,2017-10-02,2024-12-08,Loyal,High
CUS0006901,80,One Year,No Internet,Electronic Check,32.59,2503.86,1,1,1,0,1,0,0,7.2,2018-05-03,2024-12-04,Loyal,Medium
CUS0006902,91,Two Year,Fiber Optic,Electronic Check,112.62,10387.23,1,0,0,0,1,0,0,7.1,2017-06-02,2024-12-18,Loyal,Medium
CUS0006903,82,Two Year,No Internet,Electronic Check,35.04,2859.96,1,1,0,0,1,1,0,10.0,2018-03-03,2024-12-18,Loyal,Low
CUS0006904,79,Month-to-Month,No Internet,Credit Card (Automatic),35.76,2742.45,0,0,0,0,0,0,0,9.0,2018-06-03,2024-12-11,Loyal,Medium
CUS0006905,90,Two Year,Fiber Optic,Bank Transfer (Automatic),122.43,11325.26,0,0,0,0,1,1,0,10.0,2017-07-03,2024-12-14,Loyal,Medium
CUS0006906,88,Two Year,No Internet,Mailed Check,30.19,2649.83,0,0,0,0,1,1,0,6.3,2017-09-02,2024-12-02,Loyal,Low
CUS0006907,92,Two Year,DSL,Electronic Check,51.56,4846.48,1,0,1,0,1,1,0,10.0,2017-05-03,2024-12-16,Loyal,Medium
CUS0006908,99,Month-to-Month,DSL,Credit Card (Automatic),53.52,5521.32,0,0,1,0,1,1,0,7.5,2016-10-02,2024-12-28,Loyal,Medium
CUS0006909,78,One Year,Fiber Optic,Mailed Check,57.6,4426.94,0,0,0,1,0,1,0,9.8,2018-07-03,2024-12-02,Loyal,Medium
CUS0006910,99,One Year,DSL,Electronic Check,48.93,5036.82,1,1,0,0,0,0,0,8.6,2016-10-02,2024-12-17,Loyal,Medium
CUS0006911,81,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),72.19,5672.17,0,0,0,1,1,1,0,8.9,2018-04-03,2025-01-01,Loyal,Medium
CUS0006912,93,Two Year,No Internet,Credit Card (Automatic),56.93,5147.37,1,0,0,1,0,1,0,8.9,2017-04-03,2024-12-16,Loyal,Low
CUS0006913,85,Month-to-Month,No Internet,Credit Card (Automatic),25.25,2181.38,0,0,1,0,0,1,0,8.1,2017-12-02,2024-12-09,Loyal,Medium
CUS0006914,97,Month-to-Month,DSL,Bank Transfer (Automatic),69.05,6431.7,1,1,0,1,0,1,1,8.5,2016-12-02,2024-12-31,Loyal,Medium
CUS0006915,93,Two Year,DSL,Electronic Check,39.63,3668.92,0,0,0,1,0,1,0,7.6,2017-04-03,2024-12-15,Loyal,Medium
CUS0006916,98,Month-to-Month,DSL,Credit Card (Automatic),55.13,5248.13,0,0,0,1,1,1,0,9.2,2016-11-01,2024-12-03,Loyal,Medium
CUS0006917,80,Two Year,Fiber Optic,Credit Card (Automatic),88.44,7125.33,0,0,0,0,1,1,0,9.2,2018-05-03,2024-12-19,Loyal,Medium
CUS0006918,88,One Year,DSL,Electronic Check,37.52,3403.07,0,1,0,0,1,1,0,7.7,2017-09-02,2024-12-06,Loyal,Medium
CUS0006919,85,Month-to-Month,DSL,Mailed Check,49.95,4051.47,0,1,0,1,1,1,0,8.5,2017-12-02,2024-12-14,Loyal,Medium
CUS0006920,85,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),119.02,10029.0,1,1,0,1,1,1,0,7.0,2017-12-02,2024-12-17,Loyal,Medium
CUS0006921,89,One Year,Fiber Optic,Bank Transfer (Automatic),99.96,9101.66,1,0,0,1,0,0,0,9.8,2017-08-02,2024-12-03,Loyal,Medium
CUS0006922,95,One Year,DSL,Credit Card (Automatic),64.61,6041.13,0,0,1,1,0,0,0,10.0,2017-02-01,2024-12-16,Loyal,Medium
CUS0006923,92,Two Year,Fiber Optic,Credit Card (Automatic),78.41,6883.12,0,0,0,1,0,1,0,6.5,2017-05-03,2024-12-08,Loyal,Low
CUS0006924,77,Two Year,No Internet,Electronic Check,69.78,5422.16,1,0,1,0,1,1,0,7.9,2018-08-03,2024-12-03,Loyal,Medium
CUS0006925,94,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),102.08,9231.05,0,0,1,1,0,0,0,7.3,2017-03-03,2024-12-03,Loyal,High
CUS0006926,93,Month-to-Month,Fiber Optic,Credit Card (Automatic),101.86,9349.76,1,1,0,1,1,0,0,6.4,2017-04-03,2024-12-27,Loyal,Medium
CUS0006927,100,Two Year,DSL,Credit Card (Automatic),62.25,6530.36,1,1,0,0,1,0,0,8.7,2016-09-01,2024-12-10,Loyal,Low
CUS0006928,89,Month-to-Month,DSL,Mailed Check,40.36,3555.41,1,0,1,0,0,0,0,6.1,2017-08-02,2024-12-14,Loyal,Medium
CUS0006929,100,Month-to-Month,DSL,Electronic Check,45.79,4735.99,0,0,1,1,1,1,0,5.9,2016-09-01,2024-12-27,Loyal,High
CUS0006930,81,Two Year,DSL,Electronic Check,51.33,4307.33,0,0,1,1,0,1,0,9.2,2018-04-03,2024-12-09,Loyal,Medium
CUS0006931,74,Two Year,DSL,Bank Transfer (Automatic),52.59,3799.36,1,0,1,0,1,0,0,9.0,2018-11-02,2024-12-06,Loyal,Low
CUS0006932,97,One Year,DSL,Credit Card (Automatic),61.74,6045.98,1,0,0,0,0,0,0,9.6,2016-12-02,2024-12-28,Loyal,Medium
CUS0006933,98,Month-to-Month,Fiber Optic,Electronic Check,77.32,7916.42,0,0,0,1,1,1,1,8.2,2016-11-01,2024-12-29,Loyal,High
CUS0006934,90,One Year,Fiber Optic,Credit Card (Automatic),71.51,6504.33,1,0,1,0,0,0,0,10.0,2017-07-03,2024-12-20,Loyal,Medium
CUS0006935,81,One Year,Fiber Optic,Electronic Check,109.3,9130.63,1,1,1,0,1,0,0,6.0,2018-04-03,2024-12-11,Loyal,Medium
CUS0006936,78,Two Year,Fiber Optic,Electronic Check,104.59,8127.48,1,1,0,1,0,0,1,9.4,2018-07-03,2024-12-13,Loyal,Medium
CUS0006937,83,Two Year,Fiber Optic,Mailed Check,75.44,6398.85,0,0,1,0,1,0,0,9.9,2018-02-01,2024-12-13,Loyal,Low
CUS0006938,97,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),117.16,10821.13,1,0,1,0,1,1,0,9.1,2016-12-02,2024-12-04,Loyal,High
CUS0006939,78,One Year,No Internet,Mailed Check,47.95,3847.62,0,0,0,1,0,1,0,6.3,2018-07-03,2024-12-22,Loyal,Medium
CUS0006940,78,Two Year,Fiber Optic,Electronic Check,86.36,6851.84,0,1,0,0,1,0,0,10.0,2018-07-03,2024-12-16,Loyal,Medium
CUS0006941,85,Month-to-Month,Fiber Optic,Electronic Check,68.89,5773.0,0,1,0,1,0,0,0,10.0,2017-12-02,2024-12-04,Loyal,Medium
CUS0006942,83,Month-to-Month,No Internet,Credit Card (Automatic),27.98,2303.06,1,0,0,0,1,0,0,8.8,2018-02-01,2024-12-20,Loyal,Medium
CUS0006943,86,Two Year,Fiber Optic,Credit Card (Automatic),108.14,9138.79,1,1,0,0,1,1,0,10.0,2017-11-02,2024-12-19,Loyal,Low
CUS0006944,74,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),71.34,5291.98,1,0,1,0,0,1,0,8.0,2018-11-02,2024-12-13,Loyal,Medium
CUS0006945,80,Month-to-Month,Fiber Optic,Electronic Check,93.03,7151.16,0,0,0,1,0,1,0,8.5,2018-05-03,2024-12-03,Loyal,High
CUS0006946,75,Month-to-Month,Fiber Optic,Credit Card (Automatic),107.87,8369.29,1,1,0,0,1,0,0,7.7,2018-10-02,2024-12-10,Loyal,Medium
CUS0006947,95,Month-to-Month,Fiber Optic,Electronic Check,96.89,9184.35,0,0,0,1,0,1,1,6.4,2017-02-01,2024-12-08,Loyal,High
CUS0006948,93,Month-to-Month,Fiber Optic,Credit Card (Automatic),87.37,7754.16,1,0,0,0,1,0,0,7.9,2017-04-03,2024-12-25,Loyal,High
CUS0006949,75,Month-to-Month,No Internet,Electronic Check,34.18,2577.08,0,0,0,0,1,1,0,10.0,2018-10-02,2024-12-24,Loyal,High
CUS0006950,73,Two Year,Fiber Optic,Credit Card (Automatic),60.74,4624.91,1,1,0,0,0,0,0,5.5,2018-12-02,2024-12-20,Loyal,Low
CUS0006951,96,One Year,Fiber Optic,Bank Transfer (Automatic),86.76,7985.36,0,0,0,1,0,1,0,8.8,2017-01-01,2024-12-02,Loyal,Medium
CUS0006952,91,One Year,DSL,Bank Transfer (Automatic),48.49,4246.32,1,0,1,0,1,0,1,5.4,2017-06-02,2024-12-22,Loyal,Medium
CUS0006953,90,Month-to-Month,Fiber Optic,Credit Card (Automatic),103.99,9253.51,0,1,1,0,0,1,0,9.1,2017-07-03,2024-12-23,Loyal,High
CUS0006954,89,One Year,Fiber Optic,Electronic Check,103.0,9383.0,0,0,1,1,1,1,0,10.0,2017-08-02,2024-12-18,Loyal,High
CUS0006955,92,One Year,No Internet,Credit Card (Automatic),23.72,2205.07,0,1,1,0,1,1,0,8.2,2017-05-03,2024-12-07,Loyal,Medium
CUS0006956,96,One Year,No Internet,Electronic Check,25.13,2402.34,0,0,0,0,1,1,0,10.0,2017-01-01,2024-12-28,Loyal,Medium
CUS0006957,85,Month-to-Month,DSL,Bank Transfer (Automatic),73.37,6543.75,0,0,0,1,0,0,0,8.1,2017-12-02,2024-12-28,Loyal,Medium
CUS0006958,75,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),120.43,8748.45,0,0,0,0,1,1,0,9.9,2018-10-02,2024-12-19,Loyal,High
CUS0006959,73,Two Year,No Internet,Mailed Check,35.9,2705.02,0,0,0,1,1,1,0,10.0,2018-12-02,2024-12-13,Loyal,Low
CUS0006960,76,One Year,Fiber Optic,Electronic Check,89.64,6556.37,0,0,1,0,1,0,0,10.0,2018-09-02,2024-12-10,Loyal,High
CUS0006961,97,One Year,Fiber Optic,Bank Transfer (Automatic),93.72,8799.58,1,0,0,1,1,0,0,10.0,2016-12-02,2024-12-04,Loyal,Medium
CUS0006962,85,One Year,DSL,Credit Card (Automatic),62.72,5222.15,0,1,1,0,0,0,0,10.0,2017-12-02,2024-12-09,Loyal,Medium
CUS0006963,89,Month-to-Month,DSL,Electronic Check,67.48,6229.79,1,0,0,0,1,0,0,10.0,2017-08-02,2024-12-16,Loyal,High
CUS0006964,100,One Year,Fiber Optic,Electronic Check,125.19,12449.15,0,0,1,0,0,1,0,10.0,2016-09-01,2024-12-23,Loyal,High
CUS0006965,83,Month-to-Month,DSL,Bank Transfer (Automatic),42.66,3503.88,0,0,0,0,1,1,1,5.8,2018-02-01,2024-12-06,Loyal,Medium
CUS0006966,74,One Year,No Internet,Electronic Check,33.61,2484.83,0,1,0,0,0,0,1,5.2,2018-11-02,2024-12-10,Loyal,Medium
CUS0006967,97,Two Year,Fiber Optic,Bank Transfer (Automatic),101.11,9936.06,0,0,1,0,1,1,1,5.2,2016-12-02,2024-12-15,Loyal,Medium
CUS0006968,88,One Year,DSL,Credit Card (Automatic),47.02,4106.1,0,1,0,0,0,0,0,9.5,2017-09-02,2024-12-05,Loyal,Medium
CUS0006969,74,Month-to-Month,Fiber Optic,Credit Card (Automatic),94.86,7344.32,0,0,0,1,0,0,1,4.8,2018-11-02,2024-12-22,Loyal,High
CUS0006970,91,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),70.6,6190.32,1,0,1,1,1,0,0,9.7,2017-06-02,2024-12-10,Loyal,Medium
CUS0006971,95,One Year,Fiber Optic,Credit Card (Automatic),90.6,8586.06,0,0,0,0,1,1,0,10.0,2017-02-01,2024-12-09,Loyal,Medium
CUS0006972,91,Two Year,DSL,Electronic Check,55.5,5007.79,0,1,0,1,1,1,1,7.6,2017-06-02,2024-12-03,Loyal,Low
CUS0006973,97,One Year,Fiber Optic,Bank Transfer (Automatic),90.77,8974.36,1,0,0,0,1,1,0,9.1,2016-12-02,2024-12-15,Loyal,Medium
CUS0006974,88,Month-to-Month,No Internet,Mailed Check,55.92,5148.84,0,0,0,0,0,0,0,9.4,2017-09-02,2024-12-12,Loyal,Medium
CUS0006975,94,Month-to-Month,No Internet,Electronic Check,51.01,4693.49,0,1,0,1,0,0,0,10.0,2017-03-03,2024-12-26,Loyal,Medium
CUS0006976,91,One Year,No Internet,Bank Transfer (Automatic),67.47,6419.33,0,1,0,1,1,0,0,8.3,2017-06-02,2024-12-26,Loyal,Low
CUS0006977,81,One Year,Fiber Optic,Credit Card (Automatic),94.92,7940.47,0,1,0,1,1,0,0,8.3,2018-04-03,2024-12-26,Loyal,Medium
CUS0006978,73,Two Year,Fiber Optic,Credit Card (Automatic),81.18,6110.13,1,1,1,1,1,0,0,6.4,2018-12-02,2024-12-13,Loyal,Low
CUS0006979,82,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),110.63,8684.37,1,0,0,0,1,1,0,9.7,2018-03-03,2024-12-10,Loyal,High
CUS0006980,91,One Year,DSL,Electronic Check,59.38,5641.65,1,0,0,0,0,1,0,8.1,2017-06-02,2024-12-23,Loyal,Medium
CUS0006981,73,Month-to-Month,No Internet,Bank Transfer (Automatic),30.12,2273.28,0,0,0,1,1,1,0,10.0,2018-12-02,2024-12-11,Loyal,Medium
CUS0006982,74,One Year,DSL,Electronic Check,40.58,3058.35,1,0,1,0,0,1,0,6.6,2018-11-02,2024-12-21,Loyal,Medium
CUS0006983,88,Two Year,DSL,Credit Card (Automatic),72.41,6134.95,1,1,0,1,1,1,0,8.9,2017-09-02,2024-12-03,Loyal,Low
CUS0006984,84,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),123.17,10263.55,0,1,1,0,1,1,1,7.3,2018-01-02,2024-12-11,Loyal,High
CUS0006985,80,Month-to-Month,No Internet,Credit Card (Automatic),25.22,2086.24,0,1,0,1,0,1,0,9.9,2018-05-03,2024-12-28,Loyal,Medium
CUS0006986,95,One Year,Fiber Optic,Electronic Check,74.46,7029.51,1,1,0,1,0,1,1,8.1,2017-02-01,2024-12-10,Loyal,Medium
CUS0006987,90,One Year,Fiber Optic,Bank Transfer (Automatic),63.72,5698.36,1,1,0,1,1,0,0,10.0,2017-07-03,2024-12-12,Loyal,Low
CUS0006988,74,Month-to-Month,No Internet,Bank Transfer (Automatic),31.92,2307.78,0,0,1,1,1,1,0,10.0,2018-11-02,2024-12-02,Loyal,Medium
CUS0006989,97,Month-to-Month,DSL,Electronic Check,51.12,4736.09,0,0,0,0,0,1,1,6.0,2016-12-02,2024-12-27,Loyal,High
CUS0006990,85,One Year,Fiber Optic,Bank Transfer (Automatic),82.7,7038.64,0,1,0,0,1,0,1,8.0,2017-12-02,2024-12-16,Loyal,Medium
CUS0006991,78,Two Year,Fiber Optic,Electronic Check,119.92,9610.49,1,0,1,1,1,0,0,9.7,2018-07-03,2024-12-15,Loyal,Medium
CUS0006992,93,Month-to-Month,Fiber Optic,Electronic Check,103.63,9296.49,0,0,0,0,1,0,0,7.8,2017-04-03,2024-12-10,Loyal,High
CUS0006993,98,Two Year,DSL,Electronic Check,67.32,6857.15,1,0,0,0,1,0,0,10.0,2016-11-01,2024-12-12,Loyal,Medium
CUS0006994,78,Month-to-Month,Fiber Optic,Electronic Check,100.22,7860.38,1,0,1,0,1,0,0,8.8,2018-07-03,2024-12-22,Loyal,High
CUS0006995,81,Month-to-Month,No Internet,Mailed Check,35.1,2931.89,0,0,0,0,1,0,1,6.3,2018-04-03,2024-12-10,Loyal,Medium
CUS0006996,88,Month-to-Month,Fiber Optic,Electronic Check,72.85,6517.89,0,1,0,0,0,0,0,6.8,2017-09-02,2024-12-29,Loyal,High
CUS0006997,83,Two Year,DSL,Mailed Check,58.62,4687.84,1,1,1,0,0,1,0,7.0,2018-02-01,2024-12-08,Loyal,Low
CUS0006998,79,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),87.76,7214.93,0,1,0,1,0,0,0,10.0,2018-06-03,2024-12-21,Loyal,Medium
CUS0006999,82,One Year,Fiber Optic,Bank Transfer (Automatic),125.85,10544.82,1,0,0,1,0,1,0,8.6,2018-03-03,2024-12-15,Loyal,Medium
CUS0007000,82,Month-to-Month,DSL,Bank Transfer (Automatic),57.07,4462.4,0,0,0,0,1,1,0,10.0,2018-03-03,2024-12-17,Loyal,Medium
CUS0007001,97,Two Year,DSL,Mailed Check,47.5,4644.38,1,0,0,0,0,0,0,8.6,2016-12-02,2024-12-14,Loyal,Low
CUS0007002,92,Two Year,Fiber Optic,Credit Card (Automatic),109.02,10009.91,0,0,0,0,0,0,0,8.2,2017-05-03,2024-12-14,Loyal,Medium
CUS0007003,90,One Year,DSL,Mailed Check,47.62,4439.73,0,1,1,1,1,1,0,10.0,2017-07-03,2024-12-02,Loyal,Low
CUS0007004,100,Two Year,No Internet,Credit Card (Automatic),41.21,3965.55,1,0,1,0,0,1,0,10.0,2016-09-01,2024-12-11,Loyal,Low
CUS0007005,96,One Year,Fiber Optic,Electronic Check,75.01,7266.38,1,1,1,1,1,1,0,8.1,2017-01-01,2024-12-10,Loyal,Medium
CUS0007006,92,Two Year,Fiber Optic,Mailed Check,112.22,10128.37,0,0,0,0,1,1,0,9.8,2017-05-03,2024-12-19,Loyal,Medium
CUS0007007,81,Month-to-Month,Fiber Optic,Mailed Check,101.46,8009.2,1,0,1,1,1,1,0,8.6,2018-04-03,2024-12-11,Loyal,Medium
CUS0007008,87,Month-to-Month,DSL,Electronic Check,47.21,3911.16,0,0,0,0,1,1,0,9.2,2017-10-02,2024-12-09,Loyal,High
CUS0007009,76,One Year,Fiber Optic,Mailed Check,109.65,8193.59,0,1,0,0,0,1,0,7.2,2018-09-02,2024-12-04,Loyal,Medium
CUS0007010,80,Month-to-Month,Fiber Optic,Credit Card (Automatic),85.42,6762.6,1,0,1,0,0,0,1,7.8,2018-05-03,2024-12-06,Loyal,High
CUS0007011,81,Month-to-Month,DSL,Mailed Check,54.3,4375.34,0,0,1,1,1,1,0,9.9,2018-04-03,2024-12-15,Loyal,Medium
CUS0007012,85,Month-to-Month,No Internet,Mailed Check,36.45,3170.97,1,1,1,1,1,0,1,6.4,2017-12-02,2024-12-23,Loyal,Medium
CUS0007013,81,Month-to-Month,Fiber Optic,Mailed Check,80.45,6453.59,1,0,0,0,0,1,1,7.1,2018-04-03,2024-12-04,Loyal,High
CUS0007014,98,One Year,Fiber Optic,Mailed Check,93.78,8910.35,0,1,0,0,1,0,0,9.2,2016-11-01,2024-12-05,Loyal,Medium
CUS0007015,76,Month-to-Month,DSL,Electronic Check,85.27,6414.51,1,0,1,1,0,1,1,7.3,2018-09-02,2024-12-19,Loyal,High
CUS0007016,89,Two Year,Fiber Optic,Electronic Check,58.93,5019.02,0,0,1,1,0,0,1,6.1,2017-08-02,2024-12-07,Loyal,Medium
CUS0007017,88,Two Year,Fiber Optic,Electronic Check,103.77,9562.85,0,1,0,0,0,1,1,6.8,2017-09-02,2025-01-01,Loyal,Medium
CUS0007018,87,Two Year,DSL,Electronic Check,61.07,5082.63,0,0,1,0,1,0,0,10.0,2017-10-02,2024-12-16,Loyal,Medium
CUS0007019,75,Month-to-Month,No Internet,Bank Transfer (Automatic),37.9,2757.76,1,0,0,1,0,0,0,8.9,2018-10-02,2024-12-29,Loyal,Medium
CUS0007020,97,Month-to-Month,No Internet,Credit Card (Automatic),30.46,2933.36,0,1,1,1,0,1,0,8.5,2016-12-02,2025-01-01,Loyal,Medium
CUS0007021,92,Two Year,Fiber Optic,Bank Transfer (Automatic),59.86,5745.8,0,0,0,0,1,0,1,7.8,2017-05-03,2024-12-20,Loyal,Low
CUS0007022,77,Two Year,DSL,Credit Card (Automatic),43.0,3204.63,0,1,1,0,1,1,0,9.1,2018-08-03,2024-12-28,Loyal,Low
CUS0007023,95,One Year,Fiber Optic,Credit Card (Automatic),98.71,9283.47,0,1,0,1,0,1,0,9.4,2017-02-01,2024-12-31,Loyal,Medium
CUS0007024,77,Month-to-Month,Fiber Optic,Credit Card (Automatic),73.91,5969.54,0,0,1,1,0,0,0,10.0,2018-08-03,2024-12-11,Loyal,Medium
CUS0007025,92,One Year,No Internet,Bank Transfer (Automatic),46.49,4320.73,0,0,1,1,1,1,0,9.1,2017-05-03,2024-12-31,Loyal,Medium
CUS0007026,87,One Year,No Internet,Electronic Check,68.72,6047.15,1,0,1,0,1,0,0,10.0,2017-10-02,2024-12-26,Loyal,Medium
CUS0007027,90,Month-to-Month,Fiber Optic,Electronic Check,92.04,8676.35,0,0,1,0,0,0,1,8.9,2017-07-03,2024-12-24,Loyal,High
CUS0007028,87,One Year,Fiber Optic,Bank Transfer (Automatic),96.56,8405.84,0,0,1,1,1,1,0,10.0,2017-10-02,2024-12-08,Loyal,Medium
CUS0007029,74,Two Year,Fiber Optic,Credit Card (Automatic),84.89,5969.38,0,1,0,0,1,0,0,10.0,2018-11-02,2024-12-07,Loyal,Medium
CUS0007030,85,One Year,DSL,Bank Transfer (Automatic),70.32,5696.86,0,0,0,1,1,0,0,9.1,2017-12-02,2024-12-27,Loyal,Medium
CUS0007031,76,Month-to-Month,No Internet,Credit Card (Automatic),24.49,1895.0,1,0,0,0,0,1,0,7.5,2018-09-02,2024-12-23,Loyal,Medium
CUS0007032,82,One Year,Fiber Optic,Electronic Check,101.05,8047.06,1,0,0,0,0,1,0,9.9,2018-03-03,2024-12-11,Loyal,High
CUS0007033,85,Two Year,Fiber Optic,Electronic Check,122.96,10429.11,1,0,0,1,0,1,0,9.4,2017-12-02,2024-12-24,Loyal,Medium
CUS0007034,82,One Year,Fiber Optic,Credit Card (Automatic),105.95,8732.53,1,0,0,0,0,0,0,7.4,2018-03-03,2024-12-28,Loyal,Medium
CUS0007035,81,One Year,Fiber Optic,Electronic Check,97.4,8021.43,0,1,0,0,1,0,0,10.0,2018-04-03,2024-12-06,Loyal,High
CUS0007036,80,One Year,DSL,Credit Card (Automatic),56.61,4340.29,0,0,1,1,1,1,0,7.6,2018-05-03,2024-12-31,Loyal,Medium
CUS0007037,75,One Year,No Internet,Credit Card (Automatic),43.57,3352.73,1,0,0,0,0,1,0,8.5,2018-10-02,2024-12-10,Loyal,Medium
CUS0007038,88,One Year,Fiber Optic,Electronic Check,124.38,11405.33,0,1,1,0,0,1,1,8.2,2017-09-02,2024-12-07,Loyal,High
CUS0007039,86,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),70.85,5944.27,0,0,0,0,1,1,0,8.6,2017-11-02,2024-12-23,Loyal,Medium
CUS0007040,81,Month-to-Month,Fiber Optic,Credit Card (Automatic),70.11,5611.02,1,1,0,0,0,0,0,7.1,2018-04-03,2024-12-26,Loyal,Medium
CUS0007041,93,Month-to-Month,DSL,Credit Card (Automatic),55.54,5291.16,1,0,0,0,1,0,1,6.5,2017-04-03,2024-12-08,Loyal,Medium
CUS0007042,83,Month-to-Month,Fiber Optic,Electronic Check,88.04,7123.5,0,1,0,0,1,0,1,7.1,2018-02-01,2024-12-15,Loyal,High
CUS0007043,75,Month-to-Month,DSL,Credit Card (Automatic),58.38,4397.0,1,0,0,0,1,1,1,5.9,2018-10-02,2024-12-31,Loyal,Medium
CUS0007044,77,Month-to-Month,Fiber Optic,Electronic Check,90.56,7084.65,1,0,0,0,1,1,0,7.6,2018-08-03,2024-12-21,Loyal,High
CUS0007045,82,Two Year,Fiber Optic,Bank Transfer (Automatic),81.04,6897.32,0,1,0,0,0,0,0,10.0,2018-03-03,2024-12-06,Loyal,Medium
CUS0007046,85,Month-to-Month,DSL,Bank Transfer (Automatic),47.56,3980.09,1,0,1,0,1,1,0,8.9,2017-12-02,2024-12-18,Loyal,Medium
CUS0007047,76,Month-to-Month,Fiber Optic,Electronic Check,96.72,7345.32,0,0,1,0,0,0,0,9.5,2018-09-02,2024-12-29,Loyal,High
CUS0007048,96,Month-to-Month,DSL,Electronic Check,52.19,4852.22,0,0,0,1,0,1,0,10.0,2017-01-01,2024-12-13,Loyal,High
CUS0007049,85,One Year,DSL,Electronic Check,46.84,3904.8,0,0,0,0,0,1,0,9.1,2017-12-02,2024-12-05,Loyal,Medium
CUS0007050,84,Month-to-Month,No Internet,Bank Transfer (Automatic),35.49,2860.4,0,0,0,0,1,0,0,9.0,2018-01-02,2024-12-11,Loyal,Medium
CUS0007051,77,Month-to-Month,Fiber Optic,Electronic Check,89.38,6674.17,1,1,1,1,1,1,0,10.0,2018-08-03,2024-12-09,Loyal,High
CUS0007052,82,Month-to-Month,DSL,Mailed Check,71.26,5753.46,1,0,0,1,1,0,0,8.5,2018-03-03,2024-12-15,Loyal,Medium
CUS0007053,100,Two Year,Fiber Optic,Electronic Check,64.92,6442.84,0,0,0,0,1,0,0,9.2,2016-09-01,2024-12-05,Loyal,Medium
CUS0007054,96,Two Year,No Internet,Mailed Check,46.7,4575.95,0,0,1,0,1,0,0,10.0,2017-01-01,2024-12-25,Loyal,Low
CUS0007055,81,Two Year,DSL,Mailed Check,50.65,4085.6,1,0,1,0,1,0,0,10.0,2018-04-03,2024-12-09,Loyal,Low
CUS0007056,92,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),124.17,10908.49,1,0,1,0,1,1,0,8.7,2017-05-03,2024-12-12,Loyal,High
CUS0007057,79,One Year,Fiber Optic,Bank Transfer (Automatic),81.63,6613.69,1,1,0,0,1,1,0,10.0,2018-06-03,2024-12-15,Loyal,Medium
